28137;7951;31;11.00;4;44.00
28138;7951;36;31.00;2;62.00
28139;7951;26;39.00;1;39.00
28140;7952;9;90.00;2;180.00
28141;7952;71;130.00;1;130.00
28142;7952;21;39.00;1;39.00
28143;7953;47;170.00;1;170.00
28144;7953;5;56.50;10;565.00
28145;7953;4;56.50;10;565.00
28146;7953;12;47.00;1;47.00
28147;7953;13;47.00;1;47.00
28148;7953;71;130.00;2;260.00
28149;7953;11;65.00;1;65.00
28150;7953;89;12.00;10;120.00
28151;7954;4;58.00;3;174.00
28152;7954;17;45.00;1;45.00
28153;7954;71;135.00;1;135.00
28154;7955;4;58.00;1;58.00
28155;7955;51;14.50;1;14.50
28165;7960;12;50.00;12;600.00
28166;7961;4;58.00;3;174.00
28167;7961;5;58.00;2;116.00
28168;7962;4;58.00;2;116.00
28169;7962;89;12.00;1;12.00
28170;7963;18;50.00;2;100.00
28171;7963;26;39.00;1;39.00
28172;7963;36;31.00;1;31.00
28173;7964;4;58.00;1;58.00
28174;7965;12;48.00;2;96.00
28175;7966;4;56.50;2;113.00
28176;7966;5;56.50;2;113.00
28177;7967;5;58.00;1;58.00
28178;7968;5;58.00;4;232.00
28179;7968;4;58.00;3;174.00
28180;7969;4;56.50;10;565.00
28181;7969;5;56.50;10;565.00
28182;7969;71;130.00;1;130.00
28183;7969;89;12.00;10;120.00
28184;7970;4;58.00;3;174.00
28185;7970;71;135.00;1;135.00
28186;7971;5;58.00;6;348.00
28187;7971;4;58.00;4;232.00
28188;7972;11;65.00;1;65.00
28189;7972;20;39.00;1;39.00
28190;7973;4;58.00;2;116.00
28191;7973;25;8.00;1;8.00
28192;7974;4;56.50;1;56.50
28193;7974;5;56.50;1;56.50
28194;7974;11;65.00;1;65.00
28195;7975;5;56.50;5;282.50
28196;7975;4;56.50;13;734.50
28197;7975;12;47.00;4;188.00
28198;7975;13;47.00;4;188.00
28199;7975;17;43.00;1;43.00
28200;7975;31;11.00;2;22.00
28201;7975;22;39.00;1;39.00
28202;7975;11;65.00;1;65.00
28203;7975;71;130.00;3;390.00
28204;7975;47;170.00;2;340.00
28205;7975;15;66.00;2;132.00
28206;7975;89;12.00;4;48.00
28207;7975;26;39.00;1;39.00
28208;7975;23;22.50;1;22.50
28209;7975;49;11.00;2;22.00
28210;7975;56;26.00;1;26.00
28211;7976;4;58.00;3;174.00
28212;7976;37;9.00;3;27.00
28213;7976;1101;17.00;1;17.00
28214;7977;5;56.50;5;282.50
28215;7977;15;66.00;2;132.00
28216;7977;4;56.50;3;169.50
28217;7978;11;65.00;1;65.00
28218;7978;22;39.00;1;39.00
28219;7978;4;58.00;2;116.00
28220;7979;18;50.00;1;50.00
28221;7979;19;39.00;1;39.00
28222;7980;4;58.00;6;348.00
28223;7980;5;58.00;2;116.00
28231;7985;5;56.50;5;282.50
28232;7985;4;56.50;5;282.50
28233;7985;8;83.50;1;83.50
28234;7985;11;65.00;1;65.00
28235;7985;22;39.00;1;39.00
28236;7985;31;11.00;1;11.00
28237;7985;52;19.00;1;19.00
28247;7990;11;65.00;1;65.00
28250;7992;49;11.00;5;55.00
28251;7992;54;24.00;2;48.00
28252;7992;55;25.00;2;50.00
28253;7992;61;9.50;3;28.50
28254;7992;58;19.00;1;19.00
28255;7992;56;26.00;1;26.00
28256;7992;11;68.00;1;68.00
28257;7992;18;50.00;1;50.00
28258;7992;22;39.00;1;39.00
28259;7992;19;39.00;1;39.00
28260;7992;29;30.00;1;30.00
28261;7992;23;22.50;2;45.00
28262;7992;4;56.50;3;169.50
28263;7992;5;56.50;3;169.50
28264;7993;11;65.00;1;65.00
28292;8000;11;65.00;3;195.00
28298;8003;23;22.50;5;112.50
28308;8006;23;22.50;1;22.50
28309;8006;18;50.00;1;50.00
28310;8007;4;56.50;3;169.50
28311;8007;11;65.00;1;65.00
28318;8011;4;58.00;3;174.00
28319;8011;5;58.00;3;174.00
28320;8011;61;9.50;2;19.00
28321;8012;17;43.00;1;43.00
28322;8013;12;47.00;2;94.00
28323;8013;18;50.00;1;50.00
28324;8013;36;31.00;1;31.00
28325;8013;23;22.50;3;67.50
28326;8014;4;56.50;1;56.50
28327;8014;1157;58.00;1;58.00
24014;7803;61;9.50;2;19.00
24015;7803;72;9.50;2;19.00
24016;7803;11;65.00;2;130.00
24017;7803;15;66.00;1;66.00
24018;7803;4;56.50;3;169.50
24019;7803;5;56.50;3;169.50
24020;7803;36;31.00;1;31.00
24069;7820;11;65.00;1;65.00
24070;7821;36;31.00;2;62.00
24071;7821;11;65.00;1;65.00
24072;7821;23;22.50;1;22.50
24073;7821;12;48.00;1;48.00
25105;7845;9;90.00;1;90.00
25106;7845;5;58.00;2;116.00
28095;7940;11;65.00;1;65.00
28096;7941;11;65.00;2;130.00
28097;7941;23;22.50;5;112.50
28328;8015;5;58.00;1;58.00
28329;8015;11;68.00;1;68.00
28330;8016;4;58.00;1;58.00
28331;8016;37;9.00;2;18.00
28332;8017;4;56.50;3;169.50
28333;8018;4;58.00;2;116.00
28334;8018;5;58.00;2;116.00
28339;8021;26;39.00;1;39.00
28340;8022;11;65.00;1;65.00
28341;8022;23;22.50;2;45.00
28342;8023;11;65.00;1;65.00
28343;8024;4;58.00;1;58.00
28344;8025;4;58.00;1;58.00
28345;8026;4;56.50;1;56.50
28346;8026;5;56.50;1;56.50
28347;8026;11;65.00;1;65.00
28348;8026;13;47.00;1;47.00
28370;8033;71;135.00;1;135.00
28371;8033;12;48.00;2;96.00
28372;8034;11;65.00;2;130.00
28373;8035;11;65.00;1;65.00
28374;8036;23;22.50;3;67.50
28375;8036;36;31.00;1;31.00
28376;8037;17;45.00;1;45.00
28377;8038;4;58.00;4;232.00
28378;8038;5;58.00;1;58.00
28379;8039;4;58.00;1;58.00
28392;8045;4;58.00;4;232.00
28393;8045;5;58.00;2;116.00
28394;8045;13;47.00;3;141.00
28395;8046;5;58.00;5;290.00
28396;8047;11;65.00;1;65.00
28397;8047;23;22.50;2;45.00
28398;8047;1098;13.00;2;26.00
28399;8048;5;58.00;4;232.00
28400;8048;4;58.00;3;174.00
28401;8048;11;68.00;1;68.00
28402;8049;4;58.00;6;348.00
28403;8049;5;58.00;6;348.00
28404;8049;71;130.00;1;130.00
28405;8049;89;12.00;3;36.00
28407;8051;5;58.00;2;116.00
28408;8051;4;58.00;1;58.00
28409;8051;89;12.00;2;24.00
28418;8056;4;58.00;2;116.00
28419;8057;12;48.00;1;48.00
28420;8057;36;31.00;1;31.00
28421;8058;1135;49.00;1;49.00
28422;8058;40;8.00;1;8.00
28428;8063;4;56.50;7;395.50
28427;8062;5;58.00;1;58.00
28429;8063;5;56.50;5;282.50
28430;8063;47;170.00;1;170.00
28431;8063;89;12.00;10;120.00
28432;8064;18;50.00;1;50.00
28433;8064;19;39.00;1;39.00
28434;8064;36;31.00;1;31.00
28435;8065;11;65.00;1;65.00
28436;8066;61;9.50;3;28.50
28437;8067;19;39.00;1;39.00
28438;8067;22;39.00;1;39.00
28439;8067;23;22.50;1;22.50
28440;8068;5;56.50;2;113.00
28441;8068;4;56.50;2;113.00
28442;8068;8;83.50;1;83.50
28443;8068;9;88.00;1;88.00
28452;8073;18;50.00;8;400.00
28453;8073;22;39.00;3;117.00
28454;8073;19;39.00;1;39.00
28455;8073;36;31.00;1;31.00
28456;8073;20;39.00;1;39.00
28457;8073;26;39.00;4;156.00
28458;8073;12;47.00;5;235.00
28459;8073;13;47.00;3;141.00
28460;8073;71;130.00;1;130.00
28461;8074;4;56.50;6;339.00
28462;8074;5;56.50;4;226.00
28463;8075;4;58.00;2;116.00
28464;8075;5;58.00;2;116.00
28465;8076;22;39.00;1;39.00
28466;8076;36;31.00;1;31.00
28467;8077;54;24.00;1;24.00
28468;8077;53;31.00;2;62.00
28469;8077;61;9.50;2;19.00
28470;8077;57;48.00;1;48.00
28471;8077;5;56.50;8;452.00
28472;8077;4;56.50;4;226.00
28473;8077;10;66.00;2;132.00
28474;8077;9;88.00;1;88.00
28475;8077;8;83.50;1;83.50
28476;8077;7;151.00;1;151.00
28477;8077;6;125.00;1;125.00
28478;8077;26;39.00;1;39.00
28479;8077;11;65.00;1;65.00
28480;8077;13;47.00;4;188.00
28486;8081;11;65.00;2;130.00
28494;8086;4;56.50;1;56.50
28495;8086;5;56.50;1;56.50
28496;8087;23;22.50;2;45.00
28497;8087;36;31.00;1;31.00
28498;8088;1098;13.00;3;39.00
28499;8089;5;56.50;1;56.50
28500;8089;9;88.00;1;88.00
28501;8089;11;65.00;2;130.00
28502;8090;4;58.00;2;116.00
28508;8093;5;56.50;1;56.50
28509;8094;11;65.00;1;65.00
28510;8094;23;22.50;1;22.50
28511;8095;11;68.00;1;68.00
28517;8096;89;12.00;1;12.00
28519;8098;11;65.00;1;65.00
28520;8098;36;31.00;2;62.00
29432;8099;5;56.50;9;508.50
29433;8099;4;56.50;6;339.00
29434;8099;71;130.00;3;390.00
29435;8099;15;66.00;5;330.00
29436;8099;12;47.00;3;141.00
29437;8099;13;47.00;3;141.00
29438;8099;26;39.00;2;78.00
29439;8099;18;50.00;1;50.00
29440;8100;11;65.00;1;65.00
29441;8100;23;22.50;2;45.00
29442;8100;20;39.00;1;39.00
29443;8100;19;39.00;1;39.00
29444;8101;5;56.50;6;339.00
29446;8101;31;11.00;2;22.00
29447;8101;22;39.00;1;39.00
29448;8101;11;65.00;1;65.00
29449;8101;71;130.00;2;260.00
29450;8101;36;31.00;1;31.00
29451;8101;47;170.00;1;170.00
29452;8101;15;66.00;1;66.00
29453;8101;26;39.00;1;39.00
29454;8102;13;47.00;3;141.00
29455;8102;15;66.00;2;132.00
29456;8103;5;58.00;1;58.00
29457;8103;4;58.00;1;58.00
29458;8104;11;68.00;1;68.00
29459;8104;52;19.00;1;19.00
29460;8104;5;58.00;4;232.00
29461;8104;4;58.00;4;232.00
29462;8104;10;68.00;1;68.00
29463;8105;4;58.00;2;116.00
29464;8105;5;58.00;1;58.00
29465;8106;1098;14.00;2;28.00
29466;8107;5;58.00;1;58.00
29467;8107;4;58.00;1;58.00
29468;8108;4;58.00;2;116.00
29471;8111;4;56.50;6;339.00
29472;8111;5;56.50;2;113.00
29473;8111;6;125.00;1;125.00
29474;8111;8;83.50;1;83.50
29475;8111;51;14.50;3;43.50
29476;8111;52;19.00;1;19.00
29477;8111;12;47.00;2;94.00
29478;8111;13;47.00;2;94.00
29479;8112;48;116.00;1;116.00
29480;8112;9;88.00;2;176.00
29481;8112;8;83.50;4;334.00
29482;8112;7;151.00;2;302.00
29483;8112;6;125.00;1;125.00
29484;8112;4;56.50;6;339.00
24036;7809;4;56.50;2;113.00
24037;7809;5;56.50;2;113.00
24038;7810;4;58.00;1;58.00
24039;7810;5;58.00;1;58.00
24040;7810;23;22.50;1;22.50
24047;7815;4;58.00;2;116.00
24048;7815;5;58.00;2;116.00
24049;7815;18;50.00;1;50.00
25078;7833;11;65.00;1;65.00
25086;7837;31;11.00;2;22.00
25087;7837;1098;13.00;2;26.00
25088;7838;23;22.50;4;90.00
25089;7839;8;83.50;1;83.50
25090;7839;11;65.00;1;65.00
25091;7839;23;22.50;2;45.00
28417;8055;11;65.00;1;65.00
29445;8101;4;56.50;8;452.00
29470;8110;11;65.00;2;130.00
29485;8112;5;56.50;6;339.00
29486;8112;71;130.00;1;130.00
29487;8112;12;47.00;4;188.00
29488;8112;11;65.00;1;65.00
29489;8112;19;39.00;1;39.00
29490;8112;23;22.50;1;22.50
29491;8112;85;39.00;1;39.00
29492;8112;51;14.50;1;14.50
29497;8115;31;11.00;3;33.00
29498;8115;49;11.00;3;33.00
29502;8117;4;56.50;2;113.00
29503;8117;5;56.50;2;113.00
29506;8118;11;65.00;1;65.00
29507;8119;9;88.00;5;440.00
29508;8119;8;83.50;3;250.50
29509;8119;7;151.00;2;302.00
29510;8119;10;66.00;2;132.00
29511;8120;4;56.50;10;565.00
29512;8120;5;56.50;10;565.00
29513;8120;71;130.00;3;390.00
29514;8120;11;65.00;1;65.00
29515;8120;89;12.00;10;120.00
29516;8121;11;68.00;1;68.00
29521;8124;4;56.50;1;56.50
29522;8124;1157;58.00;2;116.00
29523;8124;1098;14.00;3;42.00
29524;8125;49;11.00;5;55.00
29526;8127;4;58.00;1;58.00
29527;8128;4;58.00;1;58.00
29528;8128;23;22.50;1;22.50
29532;8130;17;45.00;2;90.00
29533;8130;13;48.00;1;48.00
29534;8130;12;48.00;1;48.00
29535;8130;31;11.00;1;11.00
29536;8131;5;58.00;2;116.00
29537;8131;4;58.00;2;116.00
29538;8131;49;11.00;1;11.00
29539;8131;61;9.50;1;9.50
29540;8131;51;14.50;1;14.50
29541;8131;72;9.50;1;9.50
29542;8131;89;12.00;2;24.00
29543;8132;1098;14.00;2;28.00
29544;8133;23;22.50;2;45.00
29545;8133;1128;5.00;1;5.00
29546;8134;4;56.50;4;226.00
29547;8134;5;56.50;1;56.50
29548;8135;8;83.50;2;167.00
29549;8135;4;56.50;1;56.50
29550;8135;11;65.00;1;65.00
29551;8135;23;22.50;2;45.00
29558;8140;11;65.00;1;65.00
29559;8141;49;11.00;3;33.00
29560;8141;51;14.50;1;14.50
29561;8141;55;25.00;2;50.00
29562;8141;54;24.00;3;72.00
29563;8141;58;19.00;1;19.00
29564;8141;61;9.50;1;9.50
29565;8141;62;13.00;1;13.00
29566;8141;18;50.00;1;50.00
29567;8141;22;39.00;1;39.00
29568;8141;36;31.00;1;31.00
29569;8141;11;65.00;1;65.00
29570;8141;23;22.50;1;22.50
29571;8141;4;58.00;4;232.00
29572;8141;5;58.00;4;232.00
29573;8142;4;58.00;6;348.00
29574;8142;5;58.00;4;232.00
29575;8142;13;47.00;2;94.00
29576;8142;24;40.00;1;40.00
29577;8143;4;56.50;10;565.00
29578;8143;5;56.50;3;169.50
29579;8143;71;130.00;1;130.00
29580;8143;12;47.00;1;47.00
29581;8143;13;47.00;1;47.00
29582;8143;89;12.00;10;120.00
29583;8144;11;68.00;1;68.00
29584;8145;11;68.00;1;68.00
29585;8145;23;22.50;3;67.50
29586;8146;71;135.00;1;135.00
29587;8147;37;9.00;1;9.00
29588;8147;40;8.00;1;8.00
29589;8148;71;135.00;1;135.00
29590;8149;5;58.00;4;232.00
29591;8149;4;58.00;4;232.00
29592;8149;31;11.00;3;33.00
29593;8150;1135;49.00;3;147.00
29594;8151;5;58.00;2;116.00
29595;8152;36;31.00;1;31.00
29596;8152;18;50.00;2;100.00
29597;8152;26;39.00;1;39.00
29600;8154;1135;49.00;1;49.00
29647;8169;11;65.00;1;65.00
29648;8169;18;50.00;1;50.00
29649;8169;19;39.00;1;39.00
29650;8169;20;39.00;1;39.00
29657;8172;11;68.00;1;68.00
29658;8173;4;58.00;1;58.00
29659;8173;5;58.00;1;58.00
29660;8174;11;68.00;1;68.00
29661;8175;4;58.00;1;58.00
29669;8180;18;50.00;2;100.00
29670;8180;20;39.00;1;39.00
29671;8180;26;39.00;1;39.00
29677;8183;11;65.00;2;130.00
29678;8184;26;39.00;1;39.00
29679;8184;23;22.50;2;45.00
29680;8184;19;39.00;1;39.00
29681;8185;4;56.50;2;113.00
29682;8185;5;56.50;2;113.00
29683;8186;11;65.00;1;65.00
29684;8186;12;47.00;2;94.00
29685;8186;13;47.00;2;94.00
29690;8188;11;65.00;1;65.00
29704;8190;11;65.00;2;130.00
29705;8190;31;11.00;2;22.00
29706;8190;36;31.00;1;31.00
29707;8191;11;65.00;1;65.00
29708;8192;23;22.50;5;112.50
29712;8195;4;58.00;1;58.00
29713;8195;13;48.00;1;48.00
29714;8196;4;56.50;5;282.50
29715;8196;5;56.50;3;169.50
29716;8196;11;65.00;1;65.00
29717;8196;12;47.00;1;47.00
29718;8196;13;47.00;1;47.00
29719;8196;71;130.00;1;130.00
29720;8196;89;12.00;5;60.00
29721;8197;23;22.50;2;45.00
29722;8197;11;68.00;1;68.00
29728;8200;36;31.00;1;31.00
29744;8207;23;22.50;2;45.00
29745;8208;11;65.00;1;65.00
29746;8209;11;65.00;1;65.00
29747;8210;4;56.50;1;56.50
29748;8210;11;65.00;1;65.00
29749;8211;11;65.00;1;65.00
29750;8212;11;65.00;1;65.00
29751;8212;23;22.50;1;22.50
29752;8212;36;31.00;1;31.00
29753;8213;49;11.00;2;22.00
29754;8213;61;9.50;2;19.00
29755;8213;72;9.50;1;9.50
29756;8213;51;14.50;2;29.00
29757;8213;12;47.00;2;94.00
29758;8213;5;56.50;3;169.50
29759;8213;57;48.00;2;96.00
29760;8213;18;50.00;3;150.00
29761;8214;11;65.00;1;65.00
29762;8215;5;56.50;10;565.00
29763;8215;4;56.50;5;282.50
29764;8215;10;66.00;2;132.00
29765;8215;9;88.00;2;176.00
29766;8215;13;47.00;4;188.00
29767;8215;6;125.00;1;125.00
29768;8215;26;39.00;1;39.00
29769;8215;11;65.00;1;65.00
29770;8215;71;130.00;2;260.00
29771;8215;31;11.00;1;11.00
29772;8215;49;11.00;10;110.00
29773;8215;53;31.00;2;62.00
29774;8215;23;22.50;1;22.50
24052;7817;21;39.00;1;39.00
24085;7826;18;50.00;8;400.00
24086;7826;22;39.00;3;117.00
24087;7826;20;39.00;1;39.00
24088;7826;19;39.00;1;39.00
24089;7826;36;31.00;1;31.00
24090;7826;26;39.00;4;156.00
24091;7826;12;47.00;5;235.00
24092;7826;13;47.00;3;141.00
24093;7826;71;130.00;1;130.00
25107;7846;11;65.00;2;130.00
25108;7847;11;65.00;1;65.00
25109;7848;5;56.50;1;56.50
25126;7853;4;58.00;3;174.00
25127;7853;5;58.00;3;174.00
25128;7853;36;31.00;1;31.00
25129;7854;89;12.00;3;36.00
25130;7855;8;85.50;2;171.00
25131;7855;4;58.00;3;174.00
25132;7855;5;58.00;3;174.00
25133;7855;11;68.00;1;68.00
25134;7855;36;31.00;1;31.00
25135;7855;52;19.00;1;19.00
25136;7855;31;11.00;1;11.00
26065;7908;11;65.00;1;65.00
26066;7908;80;65.00;1;65.00
26067;7908;13;47.00;1;47.00
27083;7919;19;39.00;1;39.00
27084;7919;20;39.00;1;39.00
27085;7920;11;65.00;1;65.00
27086;7921;11;65.00;2;130.00
27087;7922;11;65.00;2;130.00
27089;7924;23;22.50;1;22.50
27090;7924;8;83.50;1;83.50
28156;7956;11;65.00;1;65.00
28157;7957;11;65.00;1;65.00
28246;7989;11;65.00;3;195.00
28276;7997;4;56.50;4;226.00
28277;7998;11;65.00;1;65.00
28449;8072;31;11.00;1;11.00
28450;8072;23;22.50;1;22.50
28451;8072;12;47.00;1;47.00
28487;8082;11;65.00;1;65.00
29662;8176;4;56.50;2;113.00
29663;8176;61;9.50;2;19.00
29664;8177;5;56.50;2;113.00
29665;8177;4;56.50;1;56.50
29666;8177;11;65.00;1;65.00
29672;8181;11;65.00;1;65.00
29775;8215;36;31.00;1;31.00
29776;8216;11;65.00;1;65.00
29777;8216;5;56.50;1;56.50
29778;8216;4;56.50;1;56.50
29779;8216;9;88.00;1;88.00
29780;8217;11;68.00;1;68.00
29781;8218;5;58.00;4;232.00
29782;8218;4;58.00;2;116.00
29783;8219;4;58.00;1;58.00
29785;8221;31;11.00;2;22.00
29786;8221;4;58.00;1;58.00
29787;8221;5;58.00;1;58.00
29788;8221;11;68.00;1;68.00
29789;8222;5;56.50;1;56.50
29790;8222;4;56.50;3;169.50
29791;8222;71;130.00;2;260.00
29792;8223;4;58.00;1;58.00
29793;8224;5;56.50;9;508.50
29794;8224;4;56.50;8;452.00
29795;8224;12;47.00;6;282.00
29796;8224;13;47.00;6;282.00
29797;8224;17;43.00;2;86.00
29798;8224;15;66.00;3;198.00
29799;8224;71;130.00;3;390.00
29800;8224;18;50.00;1;50.00
29801;8224;85;39.00;1;39.00
29802;8224;52;19.00;1;19.00
29808;8228;11;68.00;1;68.00
29809;8229;5;56.50;2;113.00
29810;8229;1156;58.00;3;174.00
29811;8229;4;56.50;3;169.50
29812;8229;1157;58.00;1;58.00
29813;8229;49;11.00;3;33.00
29814;8229;54;24.00;3;72.00
29815;8229;55;25.00;3;75.00
29816;8229;61;9.50;3;28.50
29817;8229;56;26.00;2;52.00
29818;8229;31;11.00;3;33.00
29819;8229;11;68.00;1;68.00
29820;8229;23;22.50;2;45.00
29821;8229;18;50.00;1;50.00
29822;8229;36;31.00;1;31.00
29824;8231;4;58.00;3;174.00
29825;8231;5;58.00;2;116.00
29826;8231;11;68.00;1;68.00
29827;8231;31;11.00;1;11.00
29828;8231;2095;63.00;2;126.00
29829;8232;11;68.00;1;68.00
29830;8232;4;56.50;2;113.00
29831;8232;73;65.00;1;65.00
29832;8233;57;48.00;10;480.00
29833;8233;11;65.00;10;650.00
29834;8233;22;39.00;2;78.00
29835;8233;18;50.00;5;250.00
29838;8235;5;56.50;1;56.50
29839;8236;4;56.50;1;56.50
29840;8236;5;56.50;1;56.50
29841;8236;1156;58.00;3;174.00
29842;8236;11;68.00;1;68.00
29843;8236;8;85.50;1;85.50
29844;8236;36;31.00;1;31.00
29845;8236;31;11.00;1;11.00
29846;8236;52;19.00;1;19.00
29847;8236;1157;58.00;4;232.00
29848;8237;11;65.00;1;65.00
29850;8239;9;90.00;1;90.00
29851;8239;5;58.00;5;290.00
29852;8239;4;58.00;2;116.00
29853;8239;12;48.00;2;96.00
29854;8239;13;48.00;2;96.00
29855;8239;11;68.00;1;68.00
29856;8239;61;9.50;1;9.50
29857;8239;51;14.50;1;14.50
29858;8239;49;11.00;1;11.00
29859;8239;89;12.00;3;36.00
29860;8240;11;65.00;1;65.00
29861;8240;23;22.50;1;22.50
29862;8241;5;58.00;1;58.00
29863;8242;4;56.50;12;678.00
29864;8242;5;56.50;8;452.00
29865;8242;71;130.00;2;260.00
29866;8242;12;47.00;1;47.00
29867;8242;13;47.00;1;47.00
29868;8242;89;12.00;10;120.00
29890;8251;4;58.00;2;116.00
29891;8252;5;58.00;3;174.00
29892;8252;89;12.00;2;24.00
29893;8252;51;14.50;1;14.50
29894;8253;11;65.00;1;65.00
29895;8253;23;22.50;3;67.50
29896;8253;1098;14.00;2;28.00
29897;8253;36;31.00;1;31.00
29898;8254;5;56.50;5;282.50
29899;8254;1156;58.00;3;174.00
29900;8254;31;11.00;1;11.00
29901;8254;71;130.00;2;260.00
29902;8254;12;47.00;3;141.00
29903;8254;13;47.00;3;141.00
29904;8255;71;135.00;1;135.00
29905;8256;4;56.50;4;226.00
29906;8256;5;56.50;4;226.00
29907;8257;7;151.00;2;302.00
29908;8258;4;58.00;2;116.00
29909;8258;89;12.00;2;24.00
29910;8259;5;56.50;3;169.50
29911;8259;4;56.50;2;113.00
29949;8276;4;56.50;5;282.50
29950;8276;5;56.50;1;56.50
29964;8280;4;56.50;2;113.00
29965;8280;5;56.50;2;113.00
29966;8281;11;65.00;1;65.00
29967;8281;5;56.50;1;56.50
29968;8282;5;58.00;4;232.00
29969;8282;4;58.00;2;116.00
29981;8292;4;58.00;1;58.00
29982;8293;11;65.00;1;65.00
29988;8296;12;47.00;1;47.00
29989;8296;23;22.50;3;67.50
29991;8298;11;65.00;1;65.00
29992;8298;12;47.00;1;47.00
30006;8307;11;65.00;2;130.00
30007;8308;11;65.00;1;65.00
30012;8312;11;65.00;1;65.00
30013;8312;31;11.00;1;11.00
30014;8313;4;60.00;8;480.00
30015;8313;5;56.50;2;113.00
30016;8313;18;50.00;1;50.00
30017;8314;1098;14.00;2;28.00
30018;8315;23;22.50;2;45.00
30432;8316;4;62.00;2;124.00
24021;7804;4;56.50;2;113.00
24022;7805;4;58.00;1;58.00
24023;7805;5;58.00;1;58.00
24024;7805;11;68.00;1;68.00
24025;7805;26;39.00;1;39.00
24026;7805;17;43.00;1;43.00
24027;7805;18;50.00;1;50.00
24028;7805;31;11.00;1;11.00
24029;7805;36;31.00;1;31.00
24074;7822;5;58.00;5;290.00
25159;7861;5;58.00;6;348.00
25160;7861;4;58.00;4;232.00
25161;7862;23;22.50;2;45.00
25162;7862;1098;13.00;2;26.00
25163;7862;11;65.00;1;65.00
25164;7863;4;58.00;2;116.00
25165;7863;5;58.00;2;116.00
25166;7863;71;135.00;1;135.00
25167;7864;4;58.00;2;116.00
25168;7864;37;9.00;1;9.00
25169;7864;25;8.00;1;8.00
25170;7865;4;58.00;5;290.00
25171;7865;5;58.00;5;290.00
25172;7865;9;90.00;1;90.00
25173;7865;89;12.00;3;36.00
25174;7865;23;22.50;1;22.50
25175;7865;61;9.50;1;9.50
25176;7865;49;11.00;1;11.00
25177;7866;4;58.00;2;116.00
25178;7866;11;68.00;1;68.00
25179;7866;61;9.50;1;9.50
25180;7866;49;11.00;1;11.00
25181;7867;5;56.50;2;113.00
25221;7877;11;68.00;1;68.00
25224;7878;7;151.00;1;151.00
25225;7879;4;58.00;2;116.00
25226;7880;5;58.00;3;174.00
25227;7880;4;58.00;2;116.00
25228;7881;4;58.00;2;116.00
27091;7925;11;65.00;1;65.00
27092;7926;5;56.50;4;226.00
27093;7926;4;56.50;4;226.00
27094;7926;11;65.00;1;65.00
27095;7926;12;47.00;1;47.00
27096;7926;13;47.00;1;47.00
27097;7926;71;130.00;1;130.00
27098;7926;89;12.00;4;48.00
27099;7927;5;58.00;1;58.00
27100;7927;4;58.00;1;58.00
27107;7930;71;130.00;20;2600.00
27108;7930;17;43.00;20;860.00
27109;7930;12;47.00;20;940.00
27110;7930;13;47.00;20;940.00
27111;7930;47;170.00;4;680.00
27112;7930;36;31.00;4;124.00
27113;7930;18;50.00;5;250.00
27114;7930;19;39.00;5;195.00
27115;7930;22;39.00;5;195.00
27116;7930;20;39.00;3;117.00
28228;7983;11;68.00;1;68.00
28229;7983;23;22.50;2;45.00
28230;7984;23;22.50;2;45.00
28481;8078;4;58.00;1;58.00
28482;8079;5;58.00;1;58.00
28483;8079;71;135.00;1;135.00
29493;8113;8;83.50;1;83.50
29494;8113;4;56.50;1;56.50
29495;8113;5;56.50;2;113.00
29496;8114;11;68.00;1;68.00
29517;8122;4;58.00;3;174.00
29518;8122;5;58.00;1;58.00
29519;8123;13;47.00;1;47.00
29520;8123;36;31.00;1;31.00
29601;8155;5;58.00;3;174.00
29602;8155;4;58.00;1;58.00
29603;8155;12;48.00;3;144.00
29604;8155;31;11.00;1;11.00
29605;8155;1098;14.00;1;14.00
29606;8156;11;65.00;2;130.00
29607;8156;19;39.00;2;78.00
29608;8156;12;47.00;2;94.00
29609;8156;18;50.00;1;50.00
29610;8156;4;56.50;4;226.00
29611;8156;5;56.50;4;226.00
29612;8156;23;22.50;2;45.00
29613;8157;11;68.00;1;68.00
29614;8158;11;68.00;1;68.00
29615;8158;4;56.50;1;56.50
29616;8159;4;58.00;3;174.00
29617;8160;11;65.00;1;65.00
29618;8161;4;56.50;1;56.50
29619;8162;11;65.00;1;65.00
29620;8162;23;22.50;2;45.00
29621;8162;1098;14.00;2;28.00
29622;8162;36;31.00;1;31.00
29623;8163;23;22.50;1;22.50
29624;8163;11;65.00;1;65.00
29625;8163;20;39.00;1;39.00
29626;8163;19;39.00;1;39.00
29627;8163;12;47.00;1;47.00
29628;8164;71;135.00;1;135.00
29629;8164;5;58.00;2;116.00
29630;8164;36;31.00;1;31.00
29631;8165;4;58.00;4;232.00
29632;8165;5;58.00;3;174.00
29633;8165;71;135.00;1;135.00
29634;8165;12;48.00;1;48.00
29635;8165;13;48.00;1;48.00
29636;8165;31;11.00;1;11.00
29637;8166;71;135.00;1;135.00
29638;8167;4;56.50;9;508.50
29639;8167;5;56.50;5;282.50
29640;8167;71;130.00;1;130.00
29641;8167;89;12.00;10;120.00
29642;8168;71;135.00;2;270.00
29643;8168;15;68.00;1;68.00
29644;8168;5;58.00;2;116.00
29645;8168;4;58.00;1;58.00
29646;8168;89;12.00;2;24.00
29651;8170;4;58.00;1;58.00
29652;8170;5;58.00;1;58.00
29653;8170;89;12.00;1;12.00
